"Stazione Tipo";"Provincia";"Comune Nome";"Corpo Idrico Nome";"Stazione Id";"Stazione Nome";"Subsito";"Data";"Parametro Nome";"Valore Alfanum";"Matrice";"Prof M";"Note"
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"1,1-dicloroetilene - µg/L";"< 0,02";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"1,1,2-tricloroetano - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"cylindrotheca closterium - Cellule/L";"125";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"chlorophyta - Cellule/L";"0";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"heterocapsa rotundata - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"chaetoceros socialis - Cellule/L";"62";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"temperatura dell' aria - °C";"15,5";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"1,2,3-tricloropropano - µg/L";"< 0,01";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"synedra spp. - Cellule/L";"42";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"anoplosolenia brasiliensis - Cellule/L";"42";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"dinophyceae - Cellule/L";"1602";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"euglenophyceae - Cellule/L";"0";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"raphidophyceae - Cellule/L";"0";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"stato del mare o del lago - N.D.";"CALMO";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"cryptophyceae indet. - Cellule/L";"1788";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"cryptophyceae - Cellule/L";"1788";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"thalassionema nitzschioides - Cellule/L";"104";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"rhabdosphaera claviger - Cellule/L";"83";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"SA1";"21-FEB-20";"BENZO [B] FLUORANTHENE - µg/kg";"< 10";"SED";"-";"SEDIMENTO   Le sommatorie PCDD+PCDF e PCB, calcolate mediante i fattori di tossicità equivalente riportati al punto A.2.7.1 dell'Allegato 1 del DM 56/2009, tengono conto del recupero misurato per ciascun congenere tossico; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.SOMMATORIA PCDD,PCDF (LB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione vengono considerati uguali a zero.SOMMATORIA PCDD,PCDF (UB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione considerati uguali al limite di quantificazione stesso per l'opportuno Fattore di Correlazione.Il parametro PCB Totali è riferito alla somma dei congeneri di PCB riportati nel DM 56/2009.Somma composti diossina simili= 0.00063 µg/KgssIl valore PCB TOTALI (WHO-TEQ) riportato è calcolato come LB; PCB Totali ( WHO-TEQ) UB=0,00022 µg/Kgss Il valore PCB TOTALI (XPCB-TOT) riportato è calcolato come LB; PCB Totali (XPCB-TOT) UB= LB µg/Kg"
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"direzione di provenienza del vento - N.D.";"SE = SUDEST";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"bacillariophyceae - Cellule/L";"980";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"copertura nuvolosa - N.D.";"PARZIALE";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"1,1-dicloroetano - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"nitzschia longissima - Cellule/L";"146";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"SALINITA' - ppt";"38,138";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"amphora sp. - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"heterocapsa minima - Cellule/L";"83";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"coronosphaera mediterranea - Cellule/L";"42";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"1,2-dicloroetilene - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"NAFTALENE - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"BENZO[GHI]PERILENE - µg/L";"< 0,0002";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"CADMIO - µg/L";"0,22";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"4-CLOROTOLUENE - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"FLUORANTENE - µg/L";"< 0,001";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"CLOROBENZENE - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"1,3-DICLOROBENZENE - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"BENZO[B]FLUORANTENE - µg/L";"< 0,001";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"2,4,5-TRICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"2,4,6-TRICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"TRICLOROMETANO - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"CROMO TOTALE - µg/L";"< 1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"ANTRACENE - µg/L";"< 0,001";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"bromodiclorometano - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"MERCURIO - µg/L";"0,028";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"ESACLOROBUTADIENE - µg/L";"< 0,01";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"3-CLOROFENOLO - µg/L";"< 0,2";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"BENZO[K]FLUORANTENE - µg/L";"< 0,001";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"BENZENE - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"DI(2-ETILESIL) FTALATO - µg/L";"< 0,4";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"TRICLOROBENZENI - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"TRICLOROBENZENI - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"TRICLOROBENZENI - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"TOLUENE - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"PIOMBO - µg/L";"0,5";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"ARSENICO - µg/L";"1,8";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"PENTACLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"BENZO [A] PIRENE - µg/L";"< 0,00005";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ORBETELLO";"COSTA DELL'ARGENTARIO";"MAR-SS";"PORTO SANTO STEFANO";"WA1";"21-FEB-20";"TETRACLORURO DI CARBONIO - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"bacillariales indet. - Cellule/L";"229";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"licmophora spp. - Cellule/L";"42";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"gymnodinium sp. - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"protoperidinium diabolum - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"meta-xilene+para-xilene - µg/L";"< 0,2";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"leptocylindrus danicus - Cellule/L";"62";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"syracosphaera pulchra - Cellule/L";"104";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"helicosphaera carteri - Cellule/L";"104";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"fitoplancton indet. - Cellule/L";"47922";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"asterionellopsis glacialis - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"gyrosigma sp. - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"oxytoxum variabile - Cellule/L";"125";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"tribromometano (bromoformio) - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"SA1";"21-FEB-20";"GRANULOMETRIA FRAZIONATA >  2 MM - %";"1,1";"SED";"-";"SEDIMENTO   Le sommatorie PCDD+PCDF e PCB, calcolate mediante i fattori di tossicità equivalente riportati al punto A.2.7.1 dell'Allegato 1 del DM 56/2009, tengono conto del recupero misurato per ciascun congenere tossico; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.SOMMATORIA PCDD,PCDF (LB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione vengono considerati uguali a zero.SOMMATORIA PCDD,PCDF (UB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione considerati uguali al limite di quantificazione stesso per l'opportuno Fattore di Correlazione.Il parametro PCB Totali è riferito alla somma dei congeneri di PCB riportati nel DM 56/2009.Somma composti diossina simili= 0.00063 µg/KgssIl valore PCB TOTALI (WHO-TEQ) riportato è calcolato come LB; PCB Totali ( WHO-TEQ) UB=0,00022 µg/Kgss Il valore PCB TOTALI (XPCB-TOT) riportato è calcolato come LB; PCB Totali (XPCB-TOT) UB= LB µg/Kg"
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"altro fitoplancton indet. - Cellule/L";"47922";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"chrysophyceae - Cellule/L";"0";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"prorocentrum gracile - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"SA1";"21-FEB-20";"BENZO [K] FLUORANTHENE - µg/kg";"< 10";"SED";"-";"SEDIMENTO   Le sommatorie PCDD+PCDF e PCB, calcolate mediante i fattori di tossicità equivalente riportati al punto A.2.7.1 dell'Allegato 1 del DM 56/2009, tengono conto del recupero misurato per ciascun congenere tossico; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.SOMMATORIA PCDD,PCDF (LB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione vengono considerati uguali a zero.SOMMATORIA PCDD,PCDF (UB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione considerati uguali al limite di quantificazione stesso per l'opportuno Fattore di Correlazione.Il parametro PCB Totali è riferito alla somma dei congeneri di PCB riportati nel DM 56/2009.Somma composti diossina simili= 0.00063 µg/KgssIl valore PCB TOTALI (WHO-TEQ) riportato è calcolato come LB; PCB Totali ( WHO-TEQ) UB=0,00022 µg/Kgss Il valore PCB TOTALI (XPCB-TOT) riportato è calcolato come LB; PCB Totali (XPCB-TOT) UB= LB µg/Kg"
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"ceratocorys horrida - Cellule/L";"21";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"SA1";"21-FEB-20";"GRANULOMETRIA FRAZIONATA <  2 MM - > 0,063 MM - %";"54,9";"SED";"-";"SEDIMENTO   Le sommatorie PCDD+PCDF e PCB, calcolate mediante i fattori di tossicità equivalente riportati al punto A.2.7.1 dell'Allegato 1 del DM 56/2009, tengono conto del recupero misurato per ciascun congenere tossico; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.SOMMATORIA PCDD,PCDF (LB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione vengono considerati uguali a zero.SOMMATORIA PCDD,PCDF (UB LdQ = 0) somma congeneri positivi più i congeneri al di sotto del limite di quantificazione considerati uguali al limite di quantificazione stesso per l'opportuno Fattore di Correlazione.Il parametro PCB Totali è riferito alla somma dei congeneri di PCB riportati nel DM 56/2009.Somma composti diossina simili= 0.00063 µg/KgssIl valore PCB TOTALI (WHO-TEQ) riportato è calcolato come LB; PCB Totali ( WHO-TEQ) UB=0,00022 µg/Kgss Il valore PCB TOTALI (XPCB-TOT) riportato è calcolato come LB; PCB Totali (XPCB-TOT) UB= LB µg/Kg"
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"dictyophyceae - Cellule/L";"42";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"CONCENTRAZIONE IONI IDROGENO - unità pH";"8,179";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"pressione atmosferica - mbar";"1026";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"mesoporos adriaticus - Cellule/L";"83";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"ebrida - Cellule/L";"0";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"prymnesiophyceae - Cellule/L";"3639";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"intensita' del vento - N.D.";"MEDIO";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"OSSIGENO DISCIOLTO - mg/L";"7,75";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"nonilfenolo (miscela isomeri) - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"ORTO-XILENE - µg/L";"< 0,1";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"xantophyceae - Cellule/L";"0";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"striatella unipunctata - Cellule/L";"42";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"gymnodiniales indet. - Cellule/L";"977";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"clorometano - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"1,2-dicloropropano - µg/L";"< 0,05";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"CLOROFILLA A - µg/L";"< 0,02";"ACQ";"-";"ACQUA DI MARE    "
"CW";"GR";"ISOLA DEL GIGLIO";"ARCIPELAGO - ISOLE MINORI";"MAR-IG";"ISOLA DEL GIGLIO";"WA1";"21-FEB-20";"1,1,2,2-tetracloroetano - µg/L";"< 0,01";"ACQ";"-";"ACQUA DI MARE    "
